,Tenure,Bandwidth_GB_Year,MonthlyCharge,Churn_Yes,Multiple_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,InternetService_DSL,Contract_Month-to-month
9049,1.0772033698878027,1.1521910434493874,-0.7022089261029201,1,0,0,1,1,1,0,1,1
9050,1.0659113749208862,0.9536465257725976,-1.8072569845781017,0,0,0,1,0,0,0,0,0
9051,1.2885672932281196,1.1738510815375869,0.9857184540318163,0,1,1,0,1,0,1,0,1
9052,0.427396295464171,0.2455605175863025,-0.8175952964043446,0,1,0,1,1,0,0,0,1
9053,1.152133762774138,1.1377638354277912,0.7530384429583769,0,1,1,0,0,0,1,0,0
9054,1.2062746769503663,1.2413666394908733,1.6305808056941924,0,1,1,0,1,1,1,0,1
9055,1.3204498390013113,1.1807073756222282,0.17053149315260288,0,1,0,0,0,0,1,0,1
9056,0.8036767457397594,0.8474177397153562,-1.343098379813124,0,0,1,0,0,0,0,1,1
9057,0.9570051549919545,0.7745157619169925,0.1712720450569352,0,1,1,1,0,0,0,0,0
9058,0.2517811535640963,0.09653044652893772,-1.3420108397523594,0,0,1,1,0,0,0,0,0
9059,1.0336007181455324,0.8880874474105306,-0.5856069328641963,0,1,0,0,0,0,0,0,1
9060,1.0820653796438038,1.1314973269471145,1.8630046510145617,0,1,0,0,1,1,1,0,0
9061,0.8312679703631889,0.8943882353595127,-0.5281699134665545,0,1,0,0,0,1,0,1,1
9062,1.196050312159336,1.2242641250604125,0.11704408391140037,0,0,0,0,0,1,1,0,0
9063,0.996799434126654,1.1488933084425301,1.1646548901109832,0,0,0,0,1,1,1,0,0
9064,1.048076315953614,1.1090938801474624,0.9322310447906138,0,0,1,0,1,1,1,0,1
9065,1.0991958707691787,1.2720200011371567,0.28733841899378426,0,1,1,1,0,1,0,1,0
9066,1.1653023361798591,1.0642736988895725,-0.061293855817409905,0,1,0,1,1,0,0,0,0
9067,0.9775230933314323,1.144836607235541,0.9319003580911953,0,0,0,1,1,1,1,1,1
9068,0.6497874808195376,0.7186856434869019,1.863326022595687,0,1,0,1,0,1,1,0,0
9069,1.1906395488131079,1.2488740563038512,1.863326022595687,0,1,0,1,0,1,1,0,1
9070,1.4014274888881486,1.3669034807954168,-1.2844666964943432,0,0,1,0,0,0,0,1,0
9071,0.9623992779812082,1.0174043639896206,-1.5167112257875628,0,0,0,1,0,0,0,1,0
9072,1.413119230612384,1.2397292211294177,-1.1095869944319905,0,0,0,1,0,0,0,0,1
9073,0.8747677544441622,0.7758275145753158,-0.5864499510697564,0,0,0,0,0,0,1,0,0
9074,1.0256280962050957,0.9102388854088292,-0.5277647058207883,0,0,0,1,0,1,0,0,1
9075,1.261761569091872,1.4792992245210392,1.1641448873844142,0,0,1,0,1,1,1,1,0
9076,1.1625805032447365,1.0500157854132752,-0.29552017652756857,0,0,1,0,0,1,0,0,1
9077,1.1418019920426359,1.0537342229024882,-0.5280860774019137,0,0,0,0,1,1,0,0,0
9078,0.9823885067968142,0.8864592008101091,0.1709506734758098,0,1,1,0,1,0,0,0,0
9079,0.5775758953488752,0.5545462589564589,-0.9924889711441375,0,0,0,1,0,0,1,0,0
9080,1.0711731314342063,0.9419166319016026,-0.004208482135347705,0,0,1,0,1,1,0,0,0
9081,1.072083434598697,0.958457065011166,-0.29552017652756857,0,0,1,0,0,1,0,0,1
9082,1.0117194051039406,1.0150817374653869,-1.2254344630889422,0,0,0,1,0,1,0,0,0
9083,1.3419257324366156,1.119168583711101,-1.1099083660131157,0,0,0,0,1,0,0,0,1
9084,0.8856558425645161,0.8808275821115858,0.2881045874734232,0,1,1,1,1,1,0,0,1
9085,1.1416684909969088,1.1643552052409343,0.40867482110517317,0,0,0,1,0,1,1,0,1
9086,1.137059490304906,1.1434489452351726,1.3385891076665468,0,0,1,0,0,1,1,0,1
9087,0.8946136492758291,0.8890031522430045,0.4083534495240478,0,0,0,0,1,1,1,0,1
9088,1.3862121515745647,1.6305407379534875,0.28771801006424386,0,1,0,1,1,0,1,1,0
9089,0.9997315406635454,0.9437090288618238,-1.284033543493696,0,0,0,1,1,0,0,1,1
9090,1.0562179887933145,1.2497396061285522,0.11340420143821991,0,1,0,1,1,1,0,1,1
9091,1.047973448292317,1.2775135340812813,0.34597010231256503,0,1,1,1,0,1,0,1,0
9092,1.0705075171552265,1.00774072253722,-0.8187154393791365,0,1,0,0,0,1,0,0,0
9093,1.241248925411432,1.0149544668107044,-1.4012200604053366,0,0,0,0,0,0,0,0,1
9094,1.2216208679801581,1.1084520097225181,0.9860398256129417,0,1,1,1,0,0,1,0,1
9095,0.7077681573676297,0.8054634985602682,-0.7022089261029201,0,0,0,1,1,1,0,1,0
9096,0.803785664439956,0.7070219115021077,0.1712720450569352,0,1,1,1,0,0,0,0,1
9097,1.1427187244359573,1.4312103593357228,1.3972487363402082,0,1,0,0,1,1,1,1,0
9098,0.5969021572150206,0.671080038857242,-0.0032071069187976967,0,1,1,1,0,1,0,0,0
9099,1.3748138852369702,1.283969861222147,0.7534739247385972,0,1,0,1,1,0,1,0,1
9100,1.2171086839105527,1.4621304525603274,1.6888818023135546,0,1,0,1,1,1,1,1,0
9101,0.28722246659024137,0.05594383978466171,-0.3529269217907562,0,1,0,0,1,0,0,0,1
9102,0.9750077520987656,0.8287544443500969,-0.877342465138771,0,0,1,0,0,0,0,0,0
9103,0.7656346205564876,0.7887334156548923,-0.7022089261029201,0,0,0,1,1,1,0,1,1
9104,0.6625695441155333,0.773644028178169,-0.7605751285503369,0,0,0,1,0,0,1,1,1
9105,0.8213208187917563,0.8125958117639045,0.2881045874734232,0,1,1,1,1,1,0,0,1
9106,1.2650813203082831,1.4238359019390985,-1.2844666964943432,0,0,1,0,0,0,0,1,1
9107,1.2733546032440541,1.2728258370405783,0.812105608057378,0,1,0,1,1,0,1,0,0
9108,1.1917533181606048,1.2766047261458506,1.630326968720695,0,1,0,0,0,1,1,0,0
9109,0.8193568784788351,0.7241132076634341,-0.5274037449869157,0,1,0,0,1,1,0,0,1
9110,0.791314095077507,0.7597666233441233,0.8117260169869184,0,1,1,1,0,1,0,0,1
9111,0.6756934911093686,0.6264625978164985,-0.8193954430145611,0,0,0,0,0,1,0,0,0
9112,1.259149033046877,1.4657006998902105,-0.2952244215217505,0,1,0,0,0,0,1,1,0
9113,1.412227458754524,1.4813244218454498,-0.6435795715637128,0,0,0,1,1,1,0,1,0
9114,0.5180355635243562,0.3526812356668081,0.46258141066958264,0,1,1,1,1,0,0,0,1
9115,0.8601556300709038,0.7034463483765867,-0.8187107818199896,0,0,1,0,0,0,0,0,0
9116,1.053934477988497,1.0488642379120834,0.8147138411795543,0,0,0,0,0,1,1,0,0
9117,0.438703418028337,0.3466438596696357,-0.17782365688935944,0,0,0,1,1,1,0,0,1
9118,1.339123345046139,1.3556517357860982,1.6885324853775492,0,0,1,0,1,1,1,0,0
9119,0.9093993628275261,0.7037466835080819,-0.3529269217907562,0,1,0,0,1,0,0,0,0
9120,0.9722102811773949,0.864265185192481,-0.003528478499923079,0,1,1,0,1,1,0,0,0
9121,0.9356775120096957,0.8457235307541209,0.17053149315260288,0,1,0,0,0,0,1,0,1
9122,0.11349033235780276,0.1877462125361625,0.8733431957187622,0,0,0,0,0,1,1,0,0
9123,1.138526867238111,1.3367039442186495,0.34597010231256503,0,1,1,1,0,1,0,1,0
9124,0.9489062176144841,0.9891130369620567,-0.5270497704917633,0,1,0,1,1,0,0,1,1
9125,1.1158751813065864,1.267491313474143,2.2132694003066886,0,1,0,1,1,1,1,0,0
9126,0.8920306120454707,0.8519254158906884,1.3976562727655486,0,0,0,1,1,1,1,0,1
9127,0.5750401318599219,0.4238726846086166,0.1712720450569352,0,1,1,1,0,0,0,0,1
9128,1.0566113063218023,1.1422532184200296,1.3972207909853283,0,0,1,0,0,1,1,0,1
9129,0.7451079838485918,0.8882537463292591,1.3972207909853283,0,0,1,0,0,1,1,0,1
9130,0.38984279167205943,0.31979662508974277,-0.0032071069187976967,0,1,1,1,0,1,0,0,0
9131,1.1832814855109335,1.0540848928891815,-0.8182776288193426,0,0,0,1,1,0,0,0,0
9132,1.2694104604511691,1.312218628020209,1.8630046510145617,0,1,0,0,1,1,1,0,0
9133,1.215793717519637,1.44213221428675,1.455880419658989,0,1,0,0,1,1,1,1,1
9134,0.8063497921737524,0.8368424988026119,-0.7597297815652034,0,1,0,1,0,0,0,1,0
9135,0.9240719975897825,1.0355846289856216,-0.2358545150782102,0,1,1,1,0,0,0,1,0
9136,0.9037117644516315,0.854502616215806,-1.2257558346700677,0,0,0,0,1,1,0,0,1
9137,1.3360172711408782,1.4936696785530188,-0.17790749295400096,0,1,0,1,0,1,0,1,0
9138,0.9461291689494004,0.9524314536898074,1.863326022595687,0,1,0,1,0,1,1,0,1
9139,1.2700987661260228,1.2216372346765885,0.054742243984985645,0,0,1,1,0,1,0,0,1
9140,1.1222722639934841,1.1929066671531112,2.154637716987908,0,1,0,1,1,1,1,0,0
9141,1.2208073814380647,1.2731058164639333,-1.343098379813124,0,0,1,0,0,0,0,1,1
9142,0.9577108574036456,0.9884353773572189,2.445513929599908,1,1,1,0,1,1,1,0,1
9143,1.1333952080611371,1.335045479589858,-0.4696430252285757,0,0,1,1,0,1,0,1,1
9144,1.3030164177410142,1.4370873384300364,0.22865084496524204,0,1,1,0,0,0,1,1,0
9145,1.3476458551465968,1.3218212151617454,-1.8669750435678607,0,0,0,0,0,0,0,1,1
9146,0.882638643293096,0.9105117761894133,-1.0514676426193512,0,0,1,1,0,0,0,1,0
9147,1.4013938299842683,1.5772959550843144,-0.23659273820296906,0,1,0,0,0,0,1,1,1
9148,0.4357402999170841,0.3559592483213414,-0.8188737963901257,0,0,1,0,0,0,1,0,1
9149,1.0265531487769048,0.8884178248416142,-0.06257468458276387,0,0,1,0,0,0,1,0,0
9150,0.9408912384017484,1.0622850572703384,-0.4110136706893677,0,0,1,1,0,1,0,1,0
9151,1.3405445828077331,1.4629092326381905,-0.9935206204951417,0,0,0,1,0,1,0,1,0
9152,1.3917291862914707,1.4297929845272317,2.095570551888906,0,1,1,0,0,1,1,0,0
9153,1.1721547595439679,1.0626677373528703,0.46258141066958264,0,1,1,1,1,0,0,0,1
9154,1.062619609759387,1.2733452766743618,0.8728331929921934,0,0,1,0,0,1,1,1,0
9155,0.9702981528850536,0.8864105495647725,0.28769006470936315,0,0,1,1,0,0,1,0,1
9156,1.020045256440154,1.2642643568950152,0.6405886636989737,0,0,0,1,0,1,1,1,1
9157,1.0757983942932519,1.0453584006721115,-0.17730201026492406,0,0,1,1,1,0,1,0,1
9158,1.0620750162584036,1.0222254579381225,-0.06257468458276387,0,0,1,0,0,0,1,0,1
9159,1.3348252164776147,1.4849577832654814,-0.2358545150782102,0,1,1,1,0,0,0,1,1
9160,0.1967359872622769,-0.020600269398230665,-1.4005377279903388,0,1,0,0,0,0,0,0,1
9161,1.2350723274544462,1.300471885694669,-0.2952244215217505,0,1,0,0,0,0,1,1,0
9162,0.8261722392296825,0.7704038004150283,0.054742243984985645,0,0,1,1,0,1,0,0,1
9163,0.19293064017415576,0.0825544029332766,0.5205284327937926,0,1,0,1,1,1,0,0,0
9164,1.3274028608871293,1.1631730067961976,-1.5756968836014962,0,0,0,0,0,1,0,0,0
9165,1.2122372194062707,1.228460217631731,-1.517032597368688,0,0,0,0,1,0,0,1,0
9166,1.1094425487661523,1.105999914560953,-0.23582656972333013,0,1,0,0,1,0,1,0,1
9167,0.6191200592954148,0.6167262961740008,0.6999865154973941,0,0,0,1,1,1,1,0,0
9168,0.8009360033080746,0.8692054653564663,-0.7019434452315562,0,0,0,1,0,0,1,1,0
9169,1.4121552244776572,1.4768149096704537,-0.7605751285503369,0,0,0,1,0,0,1,1,1
9170,1.2357186540469325,1.2384474778215364,-1.0513628475385493,0,1,0,0,0,0,0,1,1
9171,1.1090182196633027,1.0703152662927577,0.28769006470936315,0,0,1,1,0,0,1,0,1
9172,1.2008684518833133,1.3134451032534558,-0.23686054785390712,0,1,0,0,1,1,0,1,1
9173,1.1421813165436678,1.0827721226748246,-1.808343593127037,0,0,0,0,0,0,0,1,1
9174,1.103783692825032,1.1453461127016502,-0.17838722154611558,0,0,1,0,1,0,1,1,0
9175,1.0683813333618042,1.0689726659112644,1.6299008020587678,0,0,1,0,1,1,1,0,1
9176,1.2416785491733187,1.3340727333779892,2.387203617862253,0,1,1,1,0,1,1,0,1
9177,0.5547392745409752,0.4407435052170585,-1.0502753074777846,0,1,0,1,0,0,0,0,0
9178,0.5634452067580835,0.710348282063048,-0.993841992076267,0,0,0,0,1,1,0,1,1
9179,0.8469836529558009,0.6354037875875103,-0.2365089021383282,0,0,0,0,1,0,1,0,1
9180,1.3885293212832626,1.3507308937880484,0.054742243984985645,0,0,1,1,0,1,0,0,1
9181,0.6909228214504082,0.5597263887714794,-0.5857699474343318,0,1,0,0,0,0,1,0,1
9182,1.3680548747858774,1.2047142477895545,-1.5745767406267046,0,0,0,1,1,0,0,0,0
9183,1.382075131916748,1.4212995187421062,-0.5274852522719837,0,1,1,0,0,0,0,1,0
9184,0.43557200539768304,0.35481030242984324,0.7534739247385972,0,1,0,1,1,0,1,0,0
9185,0.8336448940810223,0.7615630405578463,-0.06257468458276387,0,0,1,0,0,0,1,0,0
9186,0.8328612845434964,0.7231087922878674,0.461840858765251,0,1,0,0,1,0,1,0,1
9187,0.41973341107741846,0.33139985283136864,-0.295140585457109,0,0,0,0,1,0,1,0,1
9188,0.5409326947212544,0.6258350717109636,1.688851528179101,0,0,1,1,0,1,1,0,1
9189,1.0346063251726956,0.7964284174505013,-1.0509553111132093,0,0,0,1,0,0,0,0,1
9190,0.8872419711361299,0.7745557946723807,-0.004208482135347705,0,0,1,0,1,1,0,0,1
9191,0.4591547949399167,0.49788222874672666,-0.5283305992571172,0,0,1,0,0,0,1,1,0
9192,0.9797290752003459,0.9875500315022417,0.9860398256129417,0,1,1,1,0,0,1,0,0
9193,1.2953013431437508,1.2261903285046285,0.873599361471833,0,0,1,0,1,1,1,0,1
9194,0.8111032614194882,0.8936107402983633,2.6785129834749006,0,1,1,1,1,1,1,0,0
9195,0.7845448734982705,0.7162291418346174,-0.759808960070698,0,0,0,1,1,0,1,0,1
9196,1.0173491404203556,1.194514844062289,1.3972487363402082,0,1,0,0,1,1,1,1,1
9197,1.2553391476795812,1.1446538506757553,-0.29552017652756857,0,0,1,0,0,1,0,0,0
9198,0.6985501559836246,0.7056505968546807,-1.2265220031497068,0,0,0,0,0,1,0,1,1
9199,0.5329407850943245,0.48084465342302946,0.8147138411795543,0,0,0,0,0,1,1,0,0
9200,0.6723847074009639,0.7158824403895712,-0.5283305992571172,0,0,1,0,0,0,1,1,0
9201,1.3977359769693303,1.516834009925333,-0.4696430252285757,0,0,1,1,0,1,0,1,1
9202,0.6903827662285997,0.9121642124972738,1.2227765707031957,0,0,1,0,1,1,1,1,0
9203,1.1458637519041364,1.0387797278587136,-0.29552017652756857,0,0,1,0,0,1,0,0,1
9204,0.9332945372529626,1.0778547769473221,1.1067055392071998,0,1,0,0,1,1,1,0,0
9205,0.9339662025708418,0.7757765861778534,0.22958235679459124,0,1,1,0,1,0,0,0,0
9206,0.8485327189141537,0.8659080264343005,-0.003528478499923079,0,1,1,0,1,1,0,0,0
9207,0.6992641785738025,0.7824093180152598,-0.9935206204951417,0,0,0,1,0,1,0,1,0
9208,0.8804840952548308,0.6810614368447301,-1.3423322113334848,0,0,1,0,1,0,0,0,1
9209,1.1211112209045824,1.0157798987613886,-0.23688849320878783,0,0,1,0,0,1,0,0,0
9210,0.8619588396630485,0.6425644947181555,-0.877342465138771,0,0,1,0,0,0,0,0,1
9211,0.7619752547818248,0.9144010179355134,-0.17790749295400096,0,1,0,1,0,1,0,1,1
9212,0.6036343161809956,0.7287454627312295,-0.9935206204951417,0,0,0,1,0,1,0,1,0
9213,0.6553506547080544,0.4158886963743517,-1.5745767406267046,0,0,0,1,1,0,0,0,0
9214,1.0085936653222551,1.0311626205912272,-0.2952244215217505,0,1,0,0,0,0,1,1,1
9215,1.226096745816365,1.0170527659353004,-0.295140585457109,0,0,0,0,1,0,1,0,0
9216,0.7090816109988206,0.7763508806490588,-0.2358545150782102,0,1,1,1,0,0,0,1,1
9217,0.9262197382092854,0.9759239388834429,-0.9935206204951417,0,0,0,1,0,1,0,1,0
9218,1.4020208688902618,1.4158983724590455,0.8117260169869184,0,1,1,1,0,1,0,0,0
9219,0.7682290034847832,0.6438765237832079,0.17053149315260288,0,1,0,0,0,0,1,0,0
9220,0.3533580526256275,0.3711005458055172,1.106344578373327,0,0,0,1,0,1,1,0,1
9221,1.3607906025866499,1.3479112637106718,0.5822876670796121,0,0,1,0,0,1,1,0,1
9222,1.266156514282794,1.1587839599042475,-0.23645301142856676,0,0,0,1,1,1,0,0,0
9223,1.177938039972466,1.0376294781877933,-0.9341227686967213,0,0,0,1,1,1,0,0,0
9224,1.0334135141295693,1.1081738209937506,-0.761276091201922,0,0,1,0,0,1,0,1,0
9225,1.3029608238211223,1.1430860648439334,0.4621622303463757,0,1,0,1,0,0,1,0,0
9226,0.9452574411578959,1.072705044550469,-0.11970197629714684,0,0,1,1,1,1,0,1,1
9227,0.8606196691165333,0.8249451331147972,-0.9931899337957225,0,0,1,0,0,1,0,0,0
9228,1.2632043636795467,1.298616418576495,-0.8186828364651095,0,1,0,0,1,0,0,1,0
9229,1.1795075281871055,1.010360873905328,-0.5278182677509756,0,0,0,0,0,0,1,0,0
9230,0.6171455296644189,0.7133810986098968,1.456967959719754,0,1,0,1,1,1,1,0,0
9231,0.933676130893582,1.033761534403898,-0.17822886453512635,0,1,0,0,1,1,0,1,0
9232,1.0212221835061681,0.9176906085540304,0.2880486967636624,0,1,1,0,1,0,1,0,0
9233,0.9234241582375711,0.824486539571577,0.22873700980945702,0,0,1,0,1,0,1,0,0
9234,1.1915581721560862,1.4581008753653246,1.3972487363402082,0,1,0,0,1,1,1,1,0
9235,0.7289554918853991,0.5725204270410125,-0.6442362874034037,0,1,0,0,0,0,0,0,0
9236,1.2829201611748675,1.1464193917934322,-0.5277647058207883,0,0,0,1,0,1,0,0,1
9237,1.2162849862403158,1.2738005336588705,1.6299008020587678,1,0,1,0,1,1,1,0,1
9238,1.2079080792633847,1.3203475426177909,2.387203617862253,1,1,1,1,0,1,1,0,1
9239,1.334794204903253,1.3487456706427654,0.6944067596395954,0,1,1,0,0,0,1,0,1
9240,0.9858742833930387,0.9291226549540922,-1.0511206544629188,0,0,0,1,0,0,1,0,0
9241,0.8861331182577389,0.8813849622299536,-0.8183614648839842,0,1,0,1,0,0,0,1,1
9242,0.6821083487230346,0.5969022998515976,0.0584124005926196,0,0,0,0,0,1,1,0,1
9243,1.362632765741712,1.2760287247258046,-0.992754452015502,0,0,0,1,1,1,0,0,0
9244,1.3598167635137115,1.2637808734749927,0.1709506734758098,0,1,1,0,1,0,0,0,1
9245,0.6867234004539371,0.8181931647229339,0.5785942226762444,0,1,1,0,1,0,1,1,0
9246,0.6151218353423623,0.5572416936328275,-0.5857699474343318,0,1,0,0,0,0,1,0,1
9247,1.194626048878292,1.3063418278580667,2.387203617862253,1,1,1,1,0,1,1,0,1
9248,1.2512770096281494,1.1797829648930418,-1.2833814852131522,0,0,1,1,0,0,0,0,1
9249,1.209366001448309,1.4705908204701517,1.1644662589655397,1,0,1,1,0,1,1,1,1
9250,1.0644080699442136,0.8921049281501192,-0.06257468458276387,0,0,1,0,0,0,1,0,1
9251,1.0813630809414938,0.972919680094081,-0.5853507671111255,0,1,1,0,1,0,0,0,0
9252,1.0051362529708736,1.1953081496798676,1.1059393707275609,0,1,0,0,0,1,1,1,1
9253,1.1848853890093156,1.4148617703436044,-0.0035936843279776674,0,1,0,1,0,0,1,1,0
9254,1.345535177140355,1.3843234726084739,-0.5283305992571172,0,0,1,0,0,0,1,1,1
9255,0.8123773832978304,0.781165820886822,1.044403699280785,0,1,1,1,1,1,0,0,1
9256,1.0458340278513014,1.0779789430601994,-0.7597297815652034,0,1,0,1,0,0,0,1,1
9257,1.0903961474491233,1.2250308297337051,0.3463496933830246,0,1,0,1,1,0,1,1,1
9258,1.136276258957311,0.9712589488385854,0.9857184540318163,0,1,1,0,1,0,1,0,0
9259,0.6871651262936235,0.8134183153591923,-0.7019434452315562,0,0,0,1,0,0,1,1,1
9260,0.8954751659391902,0.7765785299633432,0.7527729620870123,0,1,1,0,1,1,0,0,1
9261,0.919470938886336,0.99101901466421,-0.23701890486489635,0,0,1,0,1,0,1,1,1
9262,1.0467609713727666,0.9864484779241072,-0.29552017652756857,0,0,1,0,0,1,0,0,1
9263,0.622223107681226,0.4878295205688947,-0.5278182677509756,0,0,0,0,0,0,1,0,0
9264,1.11379362392505,1.0816790200951438,0.7530943336681376,0,1,1,1,0,1,0,0,0
9265,0.4319493240463503,0.5887382193621445,-0.7601559482271301,0,0,1,1,1,0,0,1,1
9266,0.8910295432974825,0.7296216981471957,0.17053149315260288,0,1,0,0,0,0,1,0,0
9267,1.2281900270857697,1.1625277462701786,0.5789994303220106,0,0,1,1,1,0,1,0,0
9268,1.335872802587145,1.3915244307826025,1.1653348937464076,0,1,0,0,1,1,1,0,0
9269,0.61923162532513,0.5788863476729937,1.106344578373327,0,0,0,1,0,1,1,0,0
9270,1.254516584579138,1.227256902902722,-0.5861169355907644,0,1,1,0,0,0,0,1,1
9271,0.9099912300699142,0.9219956529698232,0.811404645405793,0,1,1,0,1,1,0,0,1
9272,1.0559003092510741,0.9335982656607142,-0.061729337597630315,0,1,1,0,0,0,0,0,1
9273,0.6967703941672165,0.9272871998661553,1.747513485632336,1,1,0,1,1,1,1,1,1
9274,1.261036578993688,1.33312709058489,1.9222138716675392,0,1,1,1,1,1,1,0,1
9275,0.8066542350683995,0.7383924621188781,0.8147138411795543,0,0,0,0,0,1,1,0,0
9276,0.7446178496977065,0.6385794487522942,-0.8175952964043446,0,1,0,1,1,0,0,0,0
9277,0.8741690797830118,0.7820554707240628,-0.23577300779314278,0,1,0,1,1,1,0,0,1
9278,1.1111512108754873,1.1835659081162162,1.863326022595687,0,1,0,1,0,1,1,0,0
9279,0.9140268948261593,0.803307815751255,-1.2843875179888486,0,0,0,0,1,1,0,0,1
9280,1.217646469992774,1.0617724994319062,-0.5864499510697564,0,0,0,0,0,0,1,0,0
9281,1.3778337318379092,1.4885897928552523,-0.0042946469795620106,0,1,1,0,0,1,0,1,0
9282,0.8197906623299657,0.8033489147776344,1.1070245820087516,0,1,0,1,0,1,1,0,1
9283,0.9395316455989463,0.8104443679541158,-1.0509553111132093,0,0,0,1,0,0,0,0,1
9284,1.3032936309606118,1.3419687908656288,-0.5861169355907644,0,1,1,0,0,0,0,1,1
9285,0.9599951245883256,0.930801290409702,-0.2357683502339959,0,0,1,1,1,0,0,0,0
9286,0.5346918044759581,0.6274544087706423,-0.23701890486489635,0,0,1,0,1,0,1,1,0
9287,0.9194856882936545,1.117121054187386,0.3489579265052009,0,0,0,0,0,1,1,1,0
9288,0.7749233434576341,0.629508331801662,-0.5857699474343318,0,1,0,0,0,0,1,0,1
9289,0.6513554562744521,0.702644068235226,0.5822876670796121,0,0,1,0,0,1,1,0,0
9290,1.2687924981035257,1.2275996458739162,0.17053149315260288,0,1,0,0,0,0,1,0,0
9291,1.295938214987956,1.1188618143434945,-0.6442362874034037,0,1,0,0,0,0,0,0,0
9292,1.330668152753442,1.2814911875400208,0.05510320481885834,0,1,1,0,1,1,0,0,1
9293,1.1570430462715435,1.218623936380406,1.106344578373327,0,0,0,1,0,1,1,0,0
9294,1.1190413874109142,1.4274608961064235,1.9211263316067744,0,1,1,0,1,1,1,1,1
9295,1.1478367687754072,1.1053841979786816,0.05442320118343372,0,0,1,0,1,1,0,0,0
9296,0.34218670024677583,0.1818866955742479,-1.3419060446715578,0,1,0,0,0,0,0,0,1
9297,1.130138614563243,1.236196300148638,-0.9348889371763602,0,0,0,1,0,1,0,1,0
9298,0.501012856529384,0.6263664650205263,0.6405886636989737,1,0,0,1,0,1,1,1,1
9299,1.3605621758681818,1.1178096707563205,-1.1099083660131157,0,0,0,0,1,0,0,0,0
9300,1.3038862545828624,1.5162505285914014,2.4458353011810336,0,1,1,1,0,1,1,0,1
9301,1.1353171692916908,1.1023615521926837,-0.003507519483762699,0,0,0,1,1,0,1,0,1
9302,1.0561457545164479,1.1420215859200333,1.688851528179101,0,0,1,1,0,1,1,0,1
9303,0.977357824331481,0.9796159456656268,1.106344578373327,0,0,0,1,0,1,1,0,1
9304,1.3986806954175637,1.4518317753427488,0.519962539357463,0,1,1,0,1,0,1,1,1
9305,1.3128187225687828,1.4378859703686746,-0.23701890486489635,0,0,1,0,1,0,1,1,0
9306,1.1266396013194255,1.3447191476505937,0.6405886636989737,0,0,0,1,0,1,1,1,1
9307,1.2566578959698096,1.2259039143875357,0.6944067596395954,0,1,1,0,0,0,1,0,1
9308,1.2482537593178298,1.3816578761300364,0.28733841899378426,0,1,1,1,0,1,0,1,1
9309,0.9268728722205343,0.812921693924624,-0.8187107818199896,0,0,1,0,0,0,0,0,1
9310,1.2189576544843774,1.0329042063065066,-1.2840661464077232,0,0,0,1,0,1,0,0,0
9311,0.5334244900163783,0.529518315620003,0.7534739247385972,0,1,0,1,1,0,1,0,0
9312,1.2085687770732585,1.0650594651017504,-0.6442362874034037,0,1,0,0,0,0,0,0,1
9313,0.9853399010201989,1.234667036902989,0.9314648763109749,1,0,1,0,0,1,1,1,1
9314,0.932218586898589,0.8756371254848954,-0.5864499510697564,0,0,0,0,0,0,1,0,0
9315,1.2286582262206427,1.2306789550393782,-0.5283305992571172,0,0,1,0,0,0,1,1,1
9316,1.3437557935138782,1.3562469868297407,1.1649762616921084,0,0,0,1,0,1,1,0,1
9317,1.2364973471153524,1.3482850539304234,-0.46969891593833646,0,0,1,0,0,0,1,1,1
9318,1.0809610650445876,1.0383662096631794,1.1030353825995658,0,1,1,1,1,1,0,0,0
9319,0.6391338704565516,0.621503063910273,1.1060232067922025,0,0,0,0,1,1,1,0,1
9320,1.2668981447379526,1.2277582900652315,-1.343098379813124,0,0,1,0,0,0,0,1,0
9321,1.2379700187075953,1.322832364519131,1.980163222571322,0,0,1,1,1,1,1,0,0
9322,1.3896052716376357,1.4742191090945012,-0.9352103087574857,0,0,0,0,1,1,0,1,1
9323,1.3419366999446218,1.0821723122930331,-0.3529269217907562,0,1,0,0,1,0,0,0,1
9324,1.2283863076600825,1.0516691456701195,-1.1095869944319905,0,0,0,1,0,0,0,0,1
9325,0.5502565892860062,0.4323698882913635,-0.4694543940831323,0,0,0,0,1,1,0,0,0
9326,1.1165846656175895,0.9338334241770146,-0.5864499510697564,0,0,0,0,0,0,1,0,1
9327,1.1150492144967616,1.2245554815494823,-0.7022089261029201,0,0,0,1,1,1,0,1,0
9328,0.38604841209194446,0.39235802266227915,-0.003528478499923079,0,1,1,0,1,1,0,0,0
9329,1.2202937995114427,1.1708809676741816,-1.109992202077757,0,1,0,0,0,0,0,1,0
9330,0.729669136285646,0.9162484408856678,1.5716952854019142,1,1,0,0,0,1,1,0,1
9331,0.7364258775971515,0.7611072289293713,-0.2944838696174182,0,1,1,1,0,0,0,1,1
9332,0.1074453444968879,0.08106318268066777,0.05512416383501806,0,0,0,1,1,0,1,0,0
9333,1.3300770418909162,1.4357738751618567,-0.9935206204951417,0,0,0,1,0,1,0,1,1
9334,0.8586674526914804,0.7245736820537678,-0.06241399879220118,0,1,0,0,0,1,0,0,1
9335,1.3021881817916021,1.1197718542109034,-0.4694543940831323,0,0,0,0,1,1,0,0,0
9336,0.14206749813197067,-0.007317383404571703,-0.295140585457109,0,0,0,0,1,0,1,0,1
